log_id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,event_type,action,user,bytes_sent,bytes_received,duration_ms,failed_login_count_5m,unique_ports_contacted_1m,label
c59e6c52-a037-4051-8e92-c94b9cb8936f,2026-07-22T16:02:08.570063,10.0.2.148,145.54.50.5,28259,3306,TCP,network,logout,nolanantonio,16579,3245,2498,0,1,normal
cbafa897-fd50-4947-9536-b6ade48d6f90,2026-07-22T16:02:11.570063,10.0.74.102,118.164.169.163,4197,8080,TCP,network,allow,aliciaatkinson,5357,4069,3555,0,3,normal
c113a1e2-0952-4e5d-87ff-d3b70c26deb5,2026-07-22T16:02:14.570063,10.0.235.105,36.2.67.162,31600,53,ICMP,network,allow,reneelewis,3124,3998,466,0,2,normal
f003641f-1335-4d23-b900-25008d585f3b,2026-07-22T16:02:17.570063,10.0.206.27,21.182.213.104,9511,80,TCP,auth,logout,yfoster,14830,4656,2966,0,2,normal
844532ea-9d68-4297-ae31-fc8de5e7a5d1,2026-07-22T16:02:20.570063,10.0.224.239,213.158.29.56,17321,80,ICMP,network,allow,madison21,18939,6506,1772,0,2,normal
0488f82f-6029-4840-989c-9a3b169f7791,2026-07-22T16:02:23.570063,10.0.172.54,205.240.149.119,36161,22,ICMP,network,login_success,bradley78,17271,3595,617,0,2,normal
d4114511-59af-4371-a348-88dc7dbd517f,2026-07-22T16:02:26.570063,10.0.90.26,220.246.164.241,6928,443,TCP,http,logout,smithjacqueline,17397,4807,3781,0,2,normal
825354b5-d883-493d-b73b-8e91ed71adfc,2026-07-22T16:02:29.570063,10.0.4.148,154.11.169.179,44600,443,TCP,network,logout,madison21,12506,4420,75,0,3,normal
2b402faf-9006-47b5-a6c8-f92bfcf69ce0,2026-07-22T16:02:32.570063,10.0.99.180,77.137.190.26,56524,443,UDP,dns,allow,ysanchez,7232,18840,2447,0,2,normal
c2bb2327-4924-40fa-9b0c-bdab4280c97d,2026-07-22T16:02:35.570063,10.0.65.200,155.119.239.237,46542,5432,UDP,auth,allow,haguilar,15067,4087,586,0,2,normal
e1275b5f-eea9-46fb-ab50-b83b1f41df84,2026-07-22T16:02:38.570063,10.0.97.109,24.169.218.78,62311,443,ICMP,file_access,logout,megan71,12893,10257,3128,0,1,normal
68626508-73f4-45fc-b71c-04c5a16939e6,2026-07-22T16:02:41.570063,10.0.108.217,198.253.169.123,2796,443,TCP,network,allow,daniel68,15989,1963,1735,0,1,normal
028d1088-07be-476a-adbf-a7293f6ba912,2026-07-22T16:02:44.570063,10.0.185.158,43.27.181.229,11637,3306,TCP,http,login_success,ptaylor,2176,5651,2458,0,3,normal
96240688-0ffe-47d9-b59e-565754c211d6,2026-07-22T16:02:47.570063,10.0.31.114,210.38.74.191,48133,8080,TCP,dns,login_success,nolanantonio,933,13711,939,0,1,normal
b83c0a15-b94a-4764-b36f-fdb0a8ae03c6,2026-07-22T16:02:50.570063,10.0.64.221,163.155.127.18,19465,5432,ICMP,auth,login_success,daniel26,8754,5396,3395,0,3,normal
f170e663-e95b-4dc7-b8aa-4ec33b72930a,2026-07-22T16:02:53.570063,10.0.3.57,219.227.58.219,46977,8080,UDP,auth,allow,megancarter,4285,752,2528,0,2,normal
a365ce53-be26-414f-bceb-4756ed0c5f10,2026-07-22T16:02:56.570063,10.0.207.245,213.92.132.65,33555,5432,ICMP,dns,login_success,jeffreysmith,10301,2326,1524,0,2,normal
582a4286-8d03-4cef-8924-4e34d405d1cc,2026-07-22T16:02:59.570063,10.0.178.96,191.71.184.235,19704,3306,TCP,network,login_success,gclark,3687,4684,3432,0,2,normal
1436bfb6-f209-48ba-a509-6e4b5de385f4,2026-07-22T16:03:02.570063,10.0.236.112,217.129.67.125,1203,22,TCP,http,allow,reneelewis,17048,4218,163,0,1,normal
63d9b621-9e78-4f28-a1dd-b217fc996123,2026-07-22T16:03:05.570063,10.0.13.207,192.100.34.18,60757,8080,UDP,http,allow,anthonyharding,14923,13262,1136,0,1,normal
4021f401-9e13-4a76-ba70-4a519a6721ef,2026-07-22T16:03:08.570063,10.0.250.42,163.17.149.70,28798,5432,TCP,http,allow,jenna19,3392,12201,1839,0,1,normal
595bb205-6f7b-4853-89e2-61fcea8689b2,2026-07-22T16:03:11.570063,10.0.75.152,136.200.26.200,3021,53,ICMP,auth,login_success,megancarter,15386,2966,805,0,3,normal
2177fd13-46c8-4e51-b3f8-bce76e874e6e,2026-07-22T16:03:14.570063,10.0.21.105,142.175.145.104,30709,22,TCP,auth,login_success,haguilar,11083,2811,3973,0,1,normal
348d44a2-81ec-4245-9c44-fda75fbe0266,2026-07-22T16:03:17.570063,10.0.147.93,142.208.157.9,64591,5432,UDP,dns,login_success,mryan,13327,5933,472,0,3,normal
9c99514f-24a6-4446-a8af-1d83e91b3167,2026-07-22T16:03:20.570063,10.0.100.7,201.7.245.104,2166,5432,UDP,network,login_success,zachary94,17505,11843,1835,0,2,normal
a617d4de-2341-46db-afbe-4c4f672cee13,2026-07-22T16:03:23.570063,10.0.219.153,140.162.4.252,17654,3306,TCP,network,allow,michaelshea,379,11136,819,0,3,normal
e94bd987-b700-44a1-8911-3920ff085a0e,2026-07-22T16:03:26.570063,10.0.102.156,209.251.202.221,27407,80,UDP,file_access,login_success,smithjacqueline,14513,5079,328,0,2,normal
c9d3b38f-724c-4bd1-b2ae-f3821fdc2769,2026-07-22T16:03:29.570063,10.0.32.135,22.26.66.115,16788,53,TCP,dns,allow,yfoster,2086,8916,1655,0,2,normal
d5c71551-51c9-4a3c-9ed1-01d0e32ee312,2026-07-22T16:03:32.570063,10.0.217.26,202.70.243.142,21379,443,ICMP,http,allow,jonathanromero,4016,1857,1835,0,3,normal
7b902fed-570e-485c-a2b7-043b2655bdd9,2026-07-22T16:03:35.570063,10.0.248.171,132.166.0.73,31652,22,UDP,auth,allow,bethany58,19387,7931,2232,0,3,normal
bdb9e5ed-c547-4785-8861-ad3c9fff3f40,2026-07-22T16:03:38.570063,10.0.34.211,200.136.68.88,47875,5432,ICMP,file_access,logout,ysanchez,10523,8368,2739,0,3,normal
55ff22ba-dc2a-44b3-85d7-2b5ea71fe01c,2026-07-22T16:03:41.570063,10.0.33.82,211.26.200.223,52434,80,TCP,file_access,logout,fmccullough,16644,1441,3313,0,3,normal
e4612e48-6a1b-4f12-942b-baa932f4ace5,2026-07-22T16:03:44.570063,10.0.152.166,132.185.157.63,55427,5432,UDP,dns,logout,jenna19,16348,7529,2659,0,1,normal
545feda5-5bd5-450d-bac3-16e69ee330b9,2026-07-22T16:03:47.570063,10.0.101.119,220.71.49.64,39711,3306,ICMP,auth,login_success,laurieashley,19958,18436,3076,0,2,normal
a492b3bb-4111-4da9-9ce3-9d1a9c122132,2026-07-22T16:03:50.570063,10.0.52.106,49.216.218.159,60535,3306,TCP,network,allow,pweaver,9593,1809,1991,0,2,normal
11f29ce8-4612-4db6-9439-89145aef60f0,2026-07-22T16:03:53.570063,10.0.136.64,138.79.208.212,16313,53,TCP,file_access,login_success,izamora,7111,17088,2748,0,3,normal
2f334f57-8a32-4f3e-9cff-c1adf5ac1f30,2026-07-22T16:03:56.570063,10.0.148.150,134.138.48.97,38278,22,ICMP,dns,allow,jonathanromero,8854,5611,3623,0,2,normal
5245830e-d960-4801-8657-8d2e5e7fa3c8,2026-07-22T16:03:59.570063,10.0.71.7,219.55.161.57,15071,3306,TCP,http,login_success,zachary94,5820,3663,369,0,2,normal
92a6b6d9-9cc4-4fcc-a76a-9fa157bdde9c,2026-07-22T16:04:02.570063,10.0.28.216,86.71.30.62,11402,8080,ICMP,auth,logout,bethany58,3315,18083,3870,0,1,normal
5777405e-8324-4f72-bd25-d599e7f074ee,2026-07-22T16:04:05.570063,10.0.120.95,34.44.30.124,45873,8080,ICMP,http,logout,fmccullough,16730,19359,1842,0,1,normal
f4b2afee-43a3-4c19-bab7-e7226a257752,2026-07-22T16:04:08.570063,10.0.57.22,156.209.208.232,64987,3306,TCP,http,logout,nolanantonio,9695,16853,130,0,1,normal
fba5be67-4d6d-4609-8d09-1af5a2cd8857,2026-07-22T16:04:11.570063,10.0.204.229,146.61.9.74,18065,443,ICMP,network,allow,reneelewis,14987,11867,2142,0,3,normal
83c484fa-6f4e-46f9-a592-d399a67f0468,2026-07-22T16:04:14.570063,10.0.119.147,219.224.184.190,65436,3306,ICMP,file_access,login_success,ysanchez,17865,5854,257,0,1,normal
41e9269b-f1f4-48dd-b8ff-6e5a31f4132b,2026-07-22T16:04:17.570063,10.0.132.139,141.180.234.232,4092,3306,UDP,file_access,login_success,thomasthomas,6092,6390,1562,0,3,normal
3a806573-445d-4907-8ea0-e721f304f60f,2026-07-22T16:04:20.570063,10.0.43.77,78.181.134.154,40062,3306,TCP,auth,allow,wrightjames,16573,19547,1112,0,1,normal
e9621a87-d144-4662-92c0-7607693544c8,2026-07-22T16:04:23.570063,10.0.216.144,178.61.253.45,60256,5432,TCP,dns,logout,smithjacqueline,19159,15834,2727,0,3,normal
4250e389-7819-41b9-82bb-718b0af32be5,2026-07-22T16:04:26.570063,10.0.25.69,152.13.16.211,3850,5432,UDP,network,logout,reneelewis,8675,3097,3241,0,3,normal
7f6f59d2-fd56-42f4-8a8d-cee1e69f686c,2026-07-22T16:04:29.570063,10.0.216.29,217.74.73.41,24263,3306,TCP,dns,logout,barrsarah,6000,16174,1168,0,3,normal
b92add00-677d-4cad-a4ee-408172dc6744,2026-07-22T16:04:32.570063,10.0.114.86,193.65.118.218,48397,3306,UDP,auth,login_success,nolanantonio,13246,6154,1204,0,3,normal
4326e17f-90f4-4a72-91df-7d71d4e143b2,2026-07-22T16:04:35.570063,10.0.23.227,96.162.37.40,40656,3306,ICMP,file_access,logout,laurieashley,12774,18117,1023,0,3,normal
a6062f85-290b-4531-88dd-20feedc1db8c,2026-07-22T16:04:38.570063,10.0.135.240,85.66.235.12,41119,3306,TCP,file_access,login_success,wrightjames,10436,5170,270,0,2,normal
dbe3c1ab-e875-4527-bf0c-1f9fc25c8658,2026-07-22T16:04:41.570063,10.0.5.40,215.182.180.197,37778,443,TCP,dns,allow,lynnwilliams,11851,19205,3118,0,1,normal
8025f7fc-1b4d-442e-9ae2-184ade287096,2026-07-22T16:04:44.570063,10.0.208.71,76.87.157.239,36585,5432,TCP,auth,logout,jill55,7474,8913,2194,0,2,normal
f0d92c70-cb5e-459a-83b8-dc4e1665a908,2026-07-22T16:04:47.570063,10.0.116.158,165.103.200.188,3716,3306,TCP,file_access,login_success,gclark,5159,17475,1828,0,3,normal
66cb9a31-8766-4760-b1cf-a883322adb96,2026-07-22T16:04:50.570063,10.0.34.109,217.202.195.111,2469,5432,TCP,auth,login_success,jonathanromero,7227,3901,2407,0,3,normal
bf12afc9-3f40-44bc-a57a-30af78a39be4,2026-07-22T16:04:53.570063,10.0.127.92,201.219.100.19,44355,53,ICMP,network,allow,brenda16,3737,7823,878,0,2,normal
03b86bf4-eb57-4644-ae13-6e7a6d86576a,2026-07-22T16:04:56.570063,10.0.208.229,221.199.161.108,1051,443,TCP,network,allow,bethany58,10725,18428,2098,0,1,normal
cdbd30db-a965-4624-b9d4-a4881f4f0b2f,2026-07-22T16:04:59.570063,10.0.205.86,168.54.122.108,52126,53,ICMP,auth,allow,megan71,9323,10098,2034,0,1,normal
591ffa86-df6b-4ea0-b257-4a10463cec3e,2026-07-22T16:05:02.570063,10.0.134.32,8.107.106.133,41412,22,UDP,file_access,logout,yfoster,6532,9674,1125,0,1,normal
bfda0b40-f1af-43e8-a61b-878ce6fc21f6,2026-07-22T16:05:05.570063,10.0.213.103,205.205.172.213,56410,22,UDP,dns,logout,jonathanromero,17101,4354,2872,0,2,normal
62692149-0fe8-4345-954c-35dfa4e67578,2026-07-22T16:05:08.570063,10.0.21.140,179.139.209.145,36481,8080,TCP,dns,login_success,michaelshea,4966,3375,1117,0,1,normal
41d5e5e9-ab37-48a0-bede-c7192e33e978,2026-07-22T16:05:11.570063,10.0.226.70,192.120.133.113,28136,5432,TCP,network,login_success,jonesluis,6252,13127,2571,0,2,normal
7f912619-88d5-431a-b641-b9cb22425a7b,2026-07-22T16:05:14.570063,10.0.135.140,151.163.139.211,28692,5432,ICMP,http,logout,barrsarah,19263,13170,2857,0,3,normal
cc16bbf4-edb7-4e55-9cfc-9765dd995e58,2026-07-22T16:05:17.570063,10.0.225.80,199.215.181.172,61992,5432,UDP,http,login_success,thomasthomas,10925,11350,2414,0,2,normal
ec42c946-6697-48a6-a3fe-e3e15bffdcab,2026-07-22T16:05:20.570063,10.0.160.206,135.140.15.144,44271,22,TCP,auth,logout,john79,19831,6117,244,0,3,normal
a6123901-abfd-43cc-b190-30de33449a80,2026-07-22T16:05:23.570063,10.0.244.93,65.110.34.155,17171,8080,UDP,auth,login_success,reneelewis,2506,15747,326,0,2,normal
586854bf-1199-4b52-a988-3286839e822f,2026-07-22T16:05:26.570063,10.0.31.59,215.60.91.98,55584,5432,ICMP,http,login_success,aliciaatkinson,14003,10501,1023,0,2,normal
3f57d0f5-24c0-4861-82c4-6e0679ab3e8d,2026-07-22T16:05:29.570063,10.0.64.26,220.98.32.216,34753,5432,UDP,file_access,login_success,fmccullough,2028,12618,1993,0,1,normal
ad1abcfc-1c14-4d06-907e-f3f683cee011,2026-07-22T16:05:32.570063,10.0.25.7,96.31.216.243,39960,8080,ICMP,http,login_success,john79,9988,17578,3983,0,3,normal
5483dc31-7848-474d-9e42-c44f11ef10a2,2026-07-22T16:05:35.570063,10.0.128.46,193.227.142.40,4101,443,UDP,dns,logout,ptaylor,18443,14451,1771,0,2,normal
75cb6d53-a0d4-40b1-a7fc-c4494d430513,2026-07-22T16:05:38.570063,10.0.210.13,57.34.212.81,22446,53,UDP,file_access,allow,ysanchez,10382,10513,1740,0,2,normal
896518dc-b0d6-4436-9c9f-9a0e2615c4bf,2026-07-22T16:05:41.570063,10.0.250.194,191.218.127.36,30062,443,ICMP,auth,logout,beanjohn,10309,10650,3956,0,1,normal
81437f0a-d12d-4e03-b9f4-f7f09dc12336,2026-07-22T16:05:44.570063,10.0.98.201,204.76.183.112,34212,53,ICMP,auth,login_success,john79,8146,12308,1062,0,2,normal
798ce2d6-64cb-41bd-a00c-8431e2881657,2026-07-22T16:05:47.570063,10.0.195.201,218.89.206.137,9596,53,ICMP,network,login_success,anna25,9676,1975,449,0,2,normal
2f97cd99-43cf-4c52-aec1-b28f18933db9,2026-07-22T16:05:50.570063,10.0.171.155,217.116.235.155,40885,443,TCP,auth,allow,jeffreysmith,5451,6319,490,0,1,normal
a59230b0-a48d-455a-a6b3-176dfebff6c1,2026-07-22T16:05:53.570063,10.0.77.76,214.144.133.39,12888,53,UDP,dns,login_success,gclark,10378,13347,555,0,2,normal
d12a8427-856e-409b-98c2-a74dd54338aa,2026-07-22T16:05:56.570063,10.0.34.100,133.14.145.67,2842,22,TCP,network,login_success,anthonyharding,3224,12406,3735,0,3,normal
210244fe-1239-4008-b660-2ef6bc61f2d9,2026-07-22T16:05:59.570063,10.0.128.137,106.153.123.210,53248,5432,ICMP,dns,allow,ysanchez,17791,691,448,0,2,normal
cf538bf0-a29a-4a31-9002-b918fe18a84f,2026-07-22T16:06:02.570063,10.0.202.124,197.160.245.236,47617,3306,ICMP,network,allow,thomasthomas,5865,19134,2444,0,2,normal
0db1a4cc-55e8-4f8a-bf75-0e986809f116,2026-07-22T16:06:05.570063,10.0.227.239,183.204.251.179,52508,22,UDP,dns,allow,brenda16,8821,5577,2620,0,2,normal
b01daaf8-97cc-4883-8de6-be0fdd4abd1c,2026-07-22T16:06:08.570063,10.0.38.38,198.41.93.74,48894,22,TCP,auth,allow,jenna19,8432,7697,3017,0,2,normal
4935c80a-29fc-42e1-9f93-189ddd124e5a,2026-07-22T16:06:11.570063,10.0.175.59,195.219.168.191,29209,443,ICMP,http,logout,laurieashley,17642,1775,1894,0,3,normal
4361bea6-c109-4e75-87c9-de19e0c1e010,2026-07-22T16:06:14.570063,10.0.179.250,108.130.193.91,54698,8080,TCP,file_access,login_success,wrightjames,5928,10350,528,0,1,normal
fb5360ef-6566-4b3e-a608-cbdf28830a4f,2026-07-22T16:06:17.570063,10.0.119.129,210.43.143.0,22277,443,UDP,file_access,allow,yfoster,14265,8538,1256,0,3,normal
ff696f98-0c10-4f8f-8f42-de6658b80730,2026-07-22T16:06:20.570063,10.0.188.74,49.129.57.48,43767,3306,UDP,network,allow,jonathanromero,3850,4785,3873,0,1,normal
d6488c4f-359b-438b-87d8-169b5a3ae37b,2026-07-22T16:06:23.570063,10.0.78.240,124.71.159.103,47746,3306,UDP,http,logout,pweaver,2980,14970,1800,0,2,normal
38123ae1-46ec-453a-8302-cd6734749f36,2026-07-22T16:06:26.570063,10.0.105.63,222.26.43.103,44572,443,ICMP,network,login_success,lynnwilliams,1206,6479,3558,0,3,normal
c26a365b-7ca2-4e61-bf87-93707b3f48a4,2026-07-22T16:06:29.570063,10.0.194.176,197.192.192.4,12146,53,TCP,dns,login_success,ysanchez,17989,2191,3286,0,1,normal
9de4fc31-bf6d-46f5-b53e-c540df1357f8,2026-07-22T16:06:32.570063,10.0.198.247,73.28.40.210,17207,53,TCP,file_access,login_success,mryan,1287,12868,2498,0,1,normal
906d947a-ef51-4f21-88db-0d41c813ad68,2026-07-22T16:06:35.570063,10.0.166.185,173.245.247.165,36762,5432,TCP,file_access,logout,haguilar,11046,7720,3613,0,2,normal
077b4f6e-7175-46bd-b8ab-1f8acd437314,2026-07-22T16:06:38.570063,10.0.6.10,187.220.183.58,57243,53,ICMP,auth,logout,jonathanromero,13187,14635,1947,0,3,normal
5943c9bb-9c26-4243-9359-bb46d19bdde5,2026-07-22T16:06:41.570063,10.0.146.132,206.35.67.33,60334,22,UDP,file_access,allow,ptaylor,8526,8535,3760,0,3,normal
b319d8bd-0504-41f7-97f9-078bc2592184,2026-07-22T16:06:44.570063,10.0.184.67,209.134.152.70,18187,3306,TCP,http,allow,zachary94,12049,2361,1951,0,3,normal
416e7c81-a6ec-4277-9692-a26333b6e751,2026-07-22T16:06:47.570063,10.0.111.116,28.155.54.238,47199,53,ICMP,auth,allow,daniel26,8094,19721,510,0,1,normal
f064be24-ff5d-44e9-8b88-0700121cb358,2026-07-22T16:06:50.570063,10.0.233.246,223.101.23.241,33945,5432,ICMP,file_access,logout,laurieashley,18808,19181,1748,0,3,normal
e20eca4a-9c3f-486b-a8a8-bd0d7e343765,2026-07-22T16:06:53.570063,10.0.79.227,193.250.28.248,59136,53,ICMP,http,allow,bradley78,10505,15969,2375,0,3,normal
0d6e87fe-879f-4d74-891c-048cd6540d87,2026-07-22T16:06:56.570063,10.0.68.215,86.140.141.102,32438,22,UDP,dns,logout,john79,8516,12548,957,0,1,normal
c69382d1-761e-42e7-afe0-c5e37af0250f,2026-07-22T16:06:59.570063,10.0.45.221,170.98.30.3,48793,5432,ICMP,dns,logout,bethany58,5935,8975,546,0,1,normal
7f1a8fdf-a5c4-4f8e-87ee-b70660fc2a19,2026-07-22T16:07:02.570063,10.0.115.152,207.235.229.137,30484,80,ICMP,network,allow,jill55,3581,5146,466,0,3,normal
15002bde-c2ed-46ff-b498-e736ad7751c9,2026-07-22T16:07:05.570063,10.0.255.8,162.105.248.177,26707,53,TCP,http,allow,izamora,17143,17065,3790,0,1,normal
6e53e705-ccd1-403a-b24f-a0f7d8f5bb86,2026-07-22T16:07:08.570063,10.0.108.43,223.236.194.55,10572,22,TCP,auth,allow,izamora,7737,5958,3646,0,1,normal
f73b1954-b401-48c6-a71d-c5df6d068746,2026-07-22T16:07:11.570063,10.0.8.17,163.237.187.215,46352,5432,UDP,dns,login_success,laurieashley,3955,1684,3732,0,1,normal
de692c9e-3228-4faf-87c6-c5b17cea2fd0,2026-07-22T16:07:14.570063,10.0.246.184,183.148.60.108,26336,22,TCP,http,allow,madison21,6404,12411,1576,0,1,normal
7dbcf0ac-b017-4d42-9841-589814b22b56,2026-07-22T16:07:17.570063,10.0.147.16,194.7.234.212,61138,8080,TCP,http,login_success,daniel26,8194,2986,2420,0,3,normal
0c4cc165-affa-4b37-aa99-7eb52e2ccb34,2026-07-22T16:07:20.570063,10.0.24.202,213.99.96.15,32650,443,UDP,http,logout,john79,6589,10517,1272,0,2,normal
6e7d5e12-d5e5-4952-9a1d-427b8f56713b,2026-07-22T16:07:23.570063,10.0.161.214,75.251.132.221,45344,53,TCP,auth,allow,mryan,753,15176,3426,0,2,normal
baa6b879-79fc-4556-8748-312e5fa09113,2026-07-22T16:07:26.570063,10.0.93.1,206.239.130.59,25276,53,UDP,file_access,logout,nolanantonio,12625,14537,3421,0,1,normal
a6b017d0-88b0-412b-bb32-359a050353ed,2026-07-22T16:07:27.570063,74.156.46.157,149.33.238.112,40850,22,ICMP,auth,login_failed,smithjacqueline,157,193,2830,1,2,brute_force
1ef3143d-8aa3-4b04-9eaf-412477e63416,2026-07-22T16:07:29.570063,10.0.169.6,108.35.28.204,60199,8080,TCP,dns,login_success,laurieashley,14030,9003,381,0,1,normal
54761664-7d1a-487e-aa1a-0bda8feea800,2026-07-22T16:07:29.570063,74.156.46.157,100.36.142.80,37653,22,TCP,auth,login_failed,smithjacqueline,167,130,2148,2,1,brute_force
2b85f9a4-ff09-4c99-99cc-094289928447,2026-07-22T16:07:31.570063,74.156.46.157,154.196.104.208,55695,22,ICMP,auth,login_failed,smithjacqueline,90,206,1583,3,2,brute_force
9a895868-c349-4856-a77b-291eab80df1b,2026-07-22T16:07:32.570063,10.0.6.232,165.45.42.119,43445,3306,UDP,file_access,allow,thomasthomas,7566,9446,11,0,2,normal
3e0bc9cd-4b71-4a84-ad2e-b3dce179ba7c,2026-07-22T16:07:33.570063,74.156.46.157,7.149.174.10,41215,22,TCP,auth,login_failed,smithjacqueline,239,228,1506,4,1,brute_force
e8eca433-7db5-4e6e-ab3e-85fd25a20dc1,2026-07-22T16:07:35.570063,10.0.165.26,193.106.223.155,27161,5432,ICMP,file_access,logout,gclark,1574,17330,2524,0,1,normal
b1d02f5c-2174-4041-bf60-b9e8173540eb,2026-07-22T16:07:35.570063,74.156.46.157,218.132.231.140,35228,22,ICMP,auth,login_failed,smithjacqueline,275,110,3432,5,2,brute_force
a4719b5a-77ec-42ae-8009-0094f75cc8ae,2026-07-22T16:07:37.570063,74.156.46.157,155.175.206.157,57717,22,TCP,auth,login_failed,smithjacqueline,127,166,3428,6,3,brute_force
560c6376-810d-4369-af1a-7d5ca6efab77,2026-07-22T16:07:38.570063,10.0.188.198,217.102.122.153,37835,53,TCP,dns,login_success,michaelshea,6829,9840,2274,0,1,normal
fe4c99e3-07af-42ec-9fcc-2aecb48f7a2e,2026-07-22T16:07:41.570063,10.0.193.137,203.48.0.32,48577,5432,ICMP,http,login_success,lynnwilliams,12927,15244,3219,0,1,normal
a7844d57-8885-41a5-8485-2438aba70467,2026-07-22T16:07:44.570063,10.0.119.139,220.21.53.187,29430,5432,ICMP,http,logout,jill55,4076,15682,2172,0,3,normal
d94db577-8be2-4d1e-b73f-f7add2eeae30,2026-07-22T16:07:47.570063,10.0.248.201,36.100.61.247,41287,22,UDP,auth,login_success,nolanantonio,14249,6118,1491,0,2,normal
2b56c7fa-1145-443b-a591-5fc50d4e05e1,2026-07-22T16:07:50.570063,10.0.39.146,199.7.214.3,30808,3306,TCP,http,allow,john79,929,3050,548,0,2,normal
890e1563-817a-4886-ac4c-2220c8650ca8,2026-07-22T16:07:53.570063,10.0.183.117,197.138.164.59,56681,8080,ICMP,http,logout,izamora,12656,681,1244,0,1,normal
db7649eb-ebfb-43b6-a23d-490958715423,2026-07-22T16:07:56.570063,10.0.2.195,81.227.130.25,62864,5432,UDP,network,allow,jamescynthia,12036,11197,2095,0,2,normal
04e69b14-623a-4904-891a-889331237dfd,2026-07-22T16:07:59.570063,10.0.60.118,193.123.84.230,32917,3306,UDP,auth,logout,john79,16199,9925,1582,0,3,normal
27d66a94-6443-45be-b4a4-ff93f35df1c8,2026-07-22T16:08:02.570063,10.0.94.201,37.204.100.192,5914,22,ICMP,http,allow,ptaylor,3211,19605,1654,0,1,normal
c31c4447-f1d0-4f7c-8e17-02a3e8f28ee0,2026-07-22T16:08:05.570063,10.0.223.69,197.171.42.196,12625,80,TCP,http,login_success,anna25,16984,19455,309,0,2,normal
ade49e25-fa2a-4cce-8fc9-b0273f8bb939,2026-07-22T16:08:08.570063,10.0.27.208,115.205.175.43,47366,443,ICMP,file_access,login_success,john79,3648,18338,1424,0,3,normal
c1a48474-5329-4f3d-b7c7-261ae3a5d862,2026-07-22T16:08:11.570063,10.0.150.96,179.74.216.111,32881,53,TCP,file_access,login_success,wrightjames,4342,294,3465,0,3,normal
5e32c376-5dee-4d79-9312-4818d69844ac,2026-07-22T16:08:14.570063,10.0.72.33,159.250.75.196,56373,53,UDP,dns,allow,jill55,791,1831,264,0,3,normal
9cacc594-e2a6-4ad7-afa0-dafed608fb33,2026-07-22T16:08:17.570063,10.0.204.57,76.36.20.30,61667,8080,UDP,dns,login_success,megancarter,15252,5825,870,0,1,normal
699704e6-bf78-4599-b3b7-49f5dbef989c,2026-07-22T16:08:20.570063,10.0.142.217,84.91.214.77,57680,3306,TCP,http,allow,michaelshea,10951,9374,25,0,1,normal
19b0a844-1686-4ba7-897e-302119340fba,2026-07-22T16:08:23.570063,10.0.45.125,153.238.52.13,35113,8080,ICMP,network,allow,bethany58,15031,8076,374,0,1,normal
6338aaa8-c014-436d-90be-e535c83f0dae,2026-07-22T16:08:26.570063,10.0.214.19,200.173.195.245,26549,5432,UDP,auth,login_success,jonathanromero,2130,11715,3867,0,3,normal
a526c33a-354e-42b9-9e5b-175f200e8825,2026-07-22T16:08:29.570063,10.0.30.24,158.50.103.1,8637,5432,UDP,auth,logout,izamora,15398,3778,3348,0,3,normal
8a2670bc-bcf3-41e4-ab98-d45926da91dc,2026-07-22T16:08:32.570063,10.0.44.81,133.136.129.8,13209,3306,TCP,auth,logout,megan71,7651,14637,223,0,3,normal
816ed9a0-4252-430a-a81e-bce0d9dba53f,2026-07-22T16:08:35.570063,10.0.69.52,189.140.161.44,3897,22,UDP,auth,login_success,nolanantonio,10486,681,23,0,2,normal
a1d23ea3-84e8-44d6-8ab8-4de24f825455,2026-07-22T16:08:38.570063,10.0.131.232,153.221.150.186,46942,53,ICMP,auth,logout,jill55,10432,18608,2918,0,2,normal
83a307f2-c632-41bc-b0a3-9d8fba40b02f,2026-07-22T16:08:41.570063,10.0.150.59,121.70.165.147,54155,8080,TCP,http,logout,jamescynthia,13739,19634,2279,0,3,normal
4314f148-bdf9-48c3-8b89-0427584364a8,2026-07-22T16:08:44.570063,10.0.109.222,185.176.158.98,57218,3306,UDP,network,logout,bethany58,9343,15673,3142,0,1,normal
8de07fee-da19-4e60-9cf9-54109aff5666,2026-07-22T16:08:47.570063,10.0.211.215,173.113.183.96,49042,22,ICMP,http,allow,gclark,6825,10386,3326,0,3,normal
7cee4ce9-bb33-4376-8bac-a76c90a8b771,2026-07-22T16:08:50.570063,10.0.42.55,145.88.207.0,60117,53,ICMP,auth,allow,bethany58,11088,1687,634,0,2,normal
db8f3b3e-27f9-43e5-a7ce-90f318275639,2026-07-22T16:08:53.570063,10.0.206.57,51.68.56.240,45890,80,TCP,dns,login_success,aliciaatkinson,11994,14547,1053,0,3,normal
34411809-096e-4b31-963b-06b95d6a1b35,2026-07-22T16:08:56.570063,10.0.123.87,78.195.59.255,58129,80,UDP,http,allow,smithjacqueline,9145,18080,1788,0,1,normal
bbfea23c-7aff-4310-bce9-84388113d76e,2026-07-22T16:08:59.570063,10.0.219.115,167.201.42.64,13722,5432,ICMP,network,logout,bethany58,10016,17958,2066,0,1,normal
